Datetime,Open,High,Low,Close,Adj Close,Volume,adx,di_plus,di_minus,ema_9,ema_21,signal,return
2022-10-06 09:40:00-04:00,377.6099853515625,378.7200012207031,377.4700012207031,378.0299987792969,378.0299987792969,1814884,30.27486675962211,21.846849502852763,25.397138553113724,377.709569152453,377.6148176168755,,0.0
2022-10-06 09:45:00-04:00,378.0299987792969,378.17999267578125,376.8599853515625,377.1650085449219,377.1650085449219,1311582,28.39838827365392,24.509280100918605,22.622062003124004,377.60065703094676,377.5739258830615,,0.0
2022-10-06 09:50:00-04:00,377.1400146484375,378.1684875488281,376.95001220703125,377.760009765625,377.760009765625,1031264,26.65594396525489,22.107890770316104,20.405579996845322,377.6325275778824,377.5908425996582,,0.0
2022-10-06 09:55:00-04:00,377.7319030761719,377.760009765625,376.0,376.2300109863281,376.2300109863281,1290795,26.149694246031043,26.32278637822593,17.706866663845343,377.3520242595716,377.46713063480996,,0.0
2022-10-06 10:00:00-04:00,376.2300109863281,376.260009765625,374.7099914550781,375.1099853515625,375.1099853515625,2223750,26.780687197024072,32.66478800821558,15.733371594389228,376.9036164779698,377.2528446999693,,0.0
2022-10-06 10:05:00-04:00,375.1099853515625,375.1199951171875,374.19000244140625,374.7300109863281,374.7300109863281,1391163,27.723302546661785,34.22655028238464,14.676450091063028,376.4688953796415,377.02349618054734,,0.0
2022-10-06 10:10:00-04:00,374.7300109863281,374.739990234375,373.7799987792969,374.2300109863281,374.2300109863281,1154783,28.861086613257452,34.81599244733213,13.656600641483378,376.02111850097884,376.76954298107285,,0.0
2022-10-06 10:15:00-04:00,374.2099914550781,375.2300109863281,374.20001220703125,374.6300048828125,374.6300048828125,1547522,29.16806464664528,32.228334145388786,16.177537953904267,375.74289577734555,376.5750395175946,,0.0
2022-10-06 10:20:00-04:00,374.6300048828125,374.8399963378906,374.1099853515625,374.46990966796875,374.46990966796875,886618,29.521135371513605,31.16024069100366,15.309068999656445,375.4882985554702,376.38366407671947,,0.0
2022-10-06 10:25:00-04:00,374.4599914550781,374.82000732421875,373.6099853515625,373.6600036621094,373.6600036621094,1130060,30.218534761199475,32.048824618317326,13.970326724955562,375.12263957679806,376.13605858448216,,0.0
2022-10-06 10:30:00-04:00,373.66009521484375,374.30999755859375,373.44000244140625,373.5299987792969,373.5299987792969,940378,30.98731003293121,31.25545455222387,13.084376215884985,374.8041114172978,375.899144056738,,0.0
2022-10-06 10:35:00-04:00,373.5299987792969,374.5400085449219,373.4100036621094,374.2099914550781,374.2099914550781,1022363,31.307147150762784,28.708821064505962,13.676761593656877,374.68528742485387,375.7455847293144,,0.0
2022-10-06 10:40:00-04:00,374.2049865722656,374.9599914550781,374.16009521484375,374.6700134277344,374.6700134277344,970343,30.912840194805266,27.02992618399223,15.94742197916473,374.68223262543,375.6478055200798,,0.0
2022-10-06 10:45:00-04:00,374.67999267578125,375.80999755859375,374.35009765625,375.7650146484375,375.7650146484375,920884,29.336109487971864,24.243327186570664,20.305803163291497,374.8987890300315,375.6584608953851,,0.0
2022-10-06 10:50:00-04:00,375.75,375.9200134277344,375.3999938964844,375.8299865722656,375.8299865722656,706174,27.728690702474697,23.321055086311045,20.338150541782138,375.08502853847835,375.67405413873786,,0.0
2022-10-06 10:55:00-04:00,375.8580017089844,376.489990234375,375.45001220703125,376.4200134277344,376.4200134277344,1086851,25.971708593136754,21.555000672486702,22.948375190186894,375.3520255163296,375.7418686195557,,0.0
2022-10-06 11:00:00-04:00,376.42999267578125,376.55999755859375,375.0899963378906,375.25,375.25,1244508,24.33238237095174,21.85845040555712,20.576432553413568,375.3316204130637,375.6971532905052,,0.0
2022-10-06 11:05:00-04:00,375.25,376.052001953125,375.25,375.55999755859375,375.55999755859375,669561,22.8101508789228,20.607011459224392,19.398391631199623,375.37729584216976,375.6846845876041,,0.0
2022-10-06 11:10:00-04:00,375.55999755859375,375.6499938964844,374.95001220703125,375.00830078125,375.00830078125,558862,21.774215749938985,21.74318103087071,18.407814143295376,375.3034968299858,375.62319515066287,,0.0
2022-10-06 11:15:00-04:00,375.010009765625,376.4599914550781,374.9100036621094,376.3299865722656,376.3299865722656,1161067,20.683938349021194,19.38288037073272,22.082408390705783,375.5087947784418,375.6874489162631,Sell,-0.529998779296875
2022-10-06 11:20:00-04:00,376.30999755859375,376.82501220703125,376.07000732421875,376.6099853515625,376.6099853515625,1080072,20.087305952744902,18.338601194193277,23.497438758162577,375.729032893066,375.7713158649267,,0.0
2022-10-06 11:25:00-04:00,376.5899963378906,376.6400146484375,376.0299987792969,376.510009765625,376.510009765625,817981,19.47475357976464,17.811100401422163,22.44523808515003,375.8852282675778,375.83846985589923,,0.0
2022-10-06 11:30:00-04:00,376.5199890136719,376.5299987792969,375.9200134277344,375.96990966796875,375.96990966796875,647938,18.737558136197407,17.821208133993107,21.412685579372642,375.902164547656,375.85041892972373,,0.0
2022-10-06 11:35:00-04:00,375.95001220703125,376.5,375.6199951171875,375.70001220703125,375.70001220703125,662611,17.597105401673968,18.90660200483075,19.984355952721486,375.86173407953106,375.83674559129713,,0.0
2022-10-06 11:40:00-04:00,375.68499755859375,376.0899963378906,375.44000244140625,375.625,375.625,631686,16.4094648865378,19.349238199404496,18.97741668352476,375.81438726362484,375.81749599208825,,0.0
2022-10-06 11:45:00-04:00,375.6499938964844,376.4649963378906,375.6499938964844,376.2300109863281,376.2300109863281,754728,15.712673593182815,18.08130686202848,20.659253595440873,375.8975120081655,375.85499735520096,,0.0
2022-10-06 11:50:00-04:00,376.2200012207031,376.94000244140625,376.07000732421875,376.3800048828125,376.3800048828125,912516,15.688325371547606,16.84976330876596,22.97091823279473,375.9940105830949,375.90272531225656,,0.0
2022-10-06 11:55:00-04:00,376.3999938964844,376.6199951171875,374.5809020996094,374.67999267578125,374.67999267578125,1065173,15.445149389764676,25.091027817116146,19.601107728701393,375.7312070016322,375.7915677998497,,0.0
2022-10-06 12:00:00-04:00,374.67999267578125,374.9599914550781,374.2449951171875,374.3699951171875,374.3699951171875,750140,15.564116097133594,26.239956914813185,18.57227742110824,375.4589646247433,375.66233391960765,,0.0
2022-10-06 12:05:00-04:00,374.3800048828125,374.6000061035156,374.260009765625,374.3999938964844,374.3999938964844,510413,15.67458518254759,25.553106840165018,18.086134468416375,375.24717047909155,375.5475757356873,,0.0
2022-10-06 12:10:00-04:00,374.3949890136719,374.6300048828125,374.1000061035156,374.239990234375,374.239990234375,527371,15.95183711917841,25.748262973596564,17.3248388181079,375.0457344301483,375.42870432647703,,0.0
2022-10-06 12:15:00-04:00,374.2099914550781,374.5400085449219,373.9800109863281,374.4100036621094,374.4100036621094,552121,16.343010511385486,25.550786137059816,16.532967952824997,374.9185882765405,375.33609517517084,,0.0
2022-10-06 12:20:00-04:00,374.3999938964844,375.0899963378906,374.3500061035156,374.92999267578125,374.92999267578125,600960,15.812550274893344,23.99034903976533,20.062359664510094,374.9208691563887,375.2991767661354,,0.0
2022-10-06 12:25:00-04:00,374.93280029296875,375.3900146484375,374.93011474609375,375.30999755859375,375.30999755859375,667231,14.8759437354132,23.047998491768702,21.836101436779842,374.9986948368297,375.3001604745407,,0.0
2022-10-06 12:30:00-04:00,375.30999755859375,375.3800048828125,374.739990234375,375.2998962402344,375.2998962402344,500997,14.266803070611697,23.418080450802023,20.622401893531265,375.05893511751066,375.3001364532401,,0.0
2022-10-06 12:35:00-04:00,375.2900085449219,375.54998779296875,375.05999755859375,375.489990234375,375.489990234375,373599,13.43651485451572,22.391932786248198,21.238871824112262,375.1451461408835,375.3173958878887,,0.0
2022-10-06 12:40:00-04:00,375.5050048828125,375.9700012207031,375.25299072265625,375.923095703125,375.923095703125,686187,12.910038853655177,20.945581573395533,23.650727141273997,375.30073605333183,375.37245950745563,,0.0
2022-10-06 12:45:00-04:00,375.92999267578125,376.30999755859375,375.6499938964844,375.9800109863281,375.9800109863281,728525,12.883254141834499,19.685130493684078,25.327485745629037,375.4365910399311,375.42769146008044,,0.0
2022-10-06 12:50:00-04:00,375.9800109863281,376.0,375.55999755859375,375.6492004394531,375.6492004394531,577094,12.703615448013744,19.71695664159417,24.278548019257933,375.47911291983553,375.44782864002343,,0.0
2022-10-06 12:55:00-04:00,375.6199951171875,375.82000732421875,375.4200134277344,375.4599914550781,375.4599914550781,397991,12.290494527598124,20.312333382778156,23.33252369493672,375.47528862688404,375.44893435048294,Buy Call,0.0
2022-10-06 13:00:00-04:00,375.4700012207031,375.75,374.9700012207031,375.2250061035156,375.2250061035156,732576,11.663786093186337,23.139846497538333,21.567672417843625,375.42523212221033,375.4285772371223,,0.0
2022-10-06 13:05:00-04:00,375.25,375.3699951171875,374.7200012207031,374.810302734375,374.810302734375,416380,11.462095270234911,24.113805452985495,20.196705515951997,375.3022462446433,375.37237046414526,,0.0
2022-10-06 13:10:00-04:00,374.79998779296875,375.69000244140625,374.7200012207031,375.6000061035156,375.6000061035156,464690,10.725299149937628,21.87872394365584,21.38253906662943,375.3617982164178,375.3930646131789,,0.0
2022-10-06 13:15:00-04:00,375.6199951171875,375.8949890136719,375.364990234375,375.54998779296875,375.54998779296875,522096,10.213185058250502,20.747173736303274,22.27698453492074,375.399436131728,375.4073303567962,,0.0
2022-10-06 13:20:00-04:00,375.5400085449219,375.952392578125,375.4700012207031,375.56500244140625,375.56500244140625,655731,9.83290593854358,19.746151692431077,21.7762995075506,375.4325493936637,375.4216641826698,Sell,0.105010986328125
2022-10-06 13:25:00-04:00,375.55999755859375,375.82000732421875,375.2799987792969,375.7900085449219,375.7900085449219,351180,9.133249709223,20.59481179565072,20.579281451389573,375.50404122391535,375.45515003378364,Buy Call,0.0
2022-10-06 13:30:00-04:00,375.7900085449219,375.7900085449219,374.8800048828125,375.0849914550781,375.0849914550781,566797,9.170777523895726,22.713792614423816,18.71256977309037,375.4202312701479,375.4214992539013,,0.0
2022-10-06 13:35:00-04:00,375.1000061035156,375.1867980957031,374.739990234375,374.80999755859375,374.80999755859375,443619,9.431550722610647,23.108445125385945,17.85613019190069,375.2981845278371,375.36590819069147,,0.0
2022-10-06 13:40:00-04:00,374.79998779296875,375.3900146484375,374.7815856933594,375.3699951171875,375.3699951171875,422934,9.25557509046032,21.655010670166007,18.83379450508488,375.31254664570724,375.3662797294638,,0.0
2022-10-06 13:45:00-04:00,375.3500061035156,375.5400085449219,375.2301025390625,375.510009765625,375.510009765625,366629,8.789539167364287,20.93281132851189,19.819827356032995,375.3520392696908,375.37934609638756,,0.0
2022-10-06 13:50:00-04:00,375.4800109863281,375.5899963378906,375.1099853515625,375.3999938964844,375.3999938964844,481067,8.586280407653858,21.148399897691906,18.775364656396913,375.36163019504954,375.38122316912364,,0.0
2022-10-06 13:55:00-04:00,375.3999938964844,375.7200012207031,375.3299865722656,375.4100036621094,375.4100036621094,523413,8.116999053120818,20.216204171524208,19.41706219606772,375.3713048884615,375.3838395775769,,0.0
2022-10-06 14:00:00-04:00,375.4100036621094,375.45001220703125,374.6099853515625,374.6990051269531,374.6990051269531,965731,8.948533179555158,26.291412941001685,17.61598073738565,375.23684493615986,375.3215819002475,,0.0
2022-10-06 14:05:00-04:00,374.6990051269531,374.7699890136719,374.32000732421875,374.5245056152344,374.5245056152344,2292959,10.13802666611242,28.229176483131823,16.721225416034894,375.0943770719748,375.2491204197918,,0.0
2022-10-06 14:10:00-04:00,374.5299987792969,374.7690124511719,374.30999755859375,374.57989501953125,374.57989501953125,495800,11.256902638489901,26.85255129123026,15.837532063520795,374.99148066148615,375.18828174704083,,0.0
2022-10-06 14:15:00-04:00,374.5799865722656,374.5849914550781,374.0400085449219,374.1300048828125,374.1300048828125,695516,12.681236263747481,28.288629273611704,14.835078798440108,374.8191855057514,375.0920747593837,,0.0
